Subnet;Name;IP Address;Type;NE Category;Version;Patch;Manufacturer;Timezone;Synchronization Complete At;Maintained By;Used On;Expiration Date;Create Time;Asset manager;Asset No;Purchased on;Remarks
/МР Северо-Запад/R10 Республика Карелия;R10-185010-RT-01;10.53.177.7;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-01 03:03:14;;;;2018-01-23 00:43:52;;;;
/МР Северо-Запад/R53 Новгородская область;R53-174760-RT-01;10.51.177.43;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-01-12 13:26:14;;;;2018-01-12 13:26:10;;;;
/МР Северо-Запад/R53 Новгородская область;R53-174352-RT-01;10.51.177.30;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-30 02:24:35;;;;2018-01-12 13:26:10;;;;
/МР Северо-Запад/R53 Новгородская область;R53-173510-RT-01;10.51.177.111;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-30 02:24:36;;;;2018-01-12 13:26:11;;;;
/МР Северо-Запад/R78 Санкт-Петербург и Лен.область;R78-187510-RT-01;10.46.177.185;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-30 02:24:36;;;;2018-01-12 13:26:12;;;;
/МР Северо-Запад/R78 Санкт-Петербург и Лен.область;R78-188245-RT-01;10.47.177.195;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-17 02:37:34;;;;2018-01-12 13:26:14;;;;
/МР Северо-Запад/R78 Санкт-Петербург и Лен.область;R78-188285-RT-01;10.47.178.88;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-29 03:19:41;;;;2018-01-12 13:26:15;;;;
/МР Северо-Запад/R78 Санкт-Петербург и Лен.область;R78-188460-RT-01;10.47.178.104;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-29 03:15:13;;;;2018-01-12 13:26:16;;;;
/МР Северо-Запад/R78 Санкт-Петербург и Лен.область;R78-188471-RT-01;10.46.177.224;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-30 02:25:06;;;;2018-01-12 13:26:17;;;;
/МР Северо-Запад/R78 Санкт-Петербург и Лен.область;R78-188479-RT-01;10.47.178.107;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-29 03:16:12;;;;2018-01-12 13:26:17;;;;
/МР Северо-Запад/R78 Санкт-Петербург и Лен.область;R78-188961-RT-01;10.47.178.24;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-29 03:20:12;;;;2018-01-12 13:26:18;;;;
/МР Центр/R40 Калужская область;R40-249039-RT-01;10.94.177.32;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-31 02:25:33;;;;2018-01-12 13:26:34;;;;
/МР Центр/R40 Калужская область;R40-249061-RT-01;10.94.177.34;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-30 02:54:04;;;;2018-01-12 13:26:34;;;;
/МР Центр/R40 Калужская область;R40-249080-RT-01;10.94.177.35;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-30 02:58:07;;;;2018-01-12 13:26:34;;;;
/МР Центр/R40 Калужская область;R40-249100-RT-01;10.94.177.39;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-31 02:58:04;;;;2018-01-12 13:26:35;;;;
/МР Центр/R40 Калужская область;R40-249101-RT-01;10.94.177.41;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-31 02:32:43;;;;2018-01-12 13:26:35;;;;
/МР Центр/R40 Калужская область;R40-249130-RT-01;10.94.177.43;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-31 02:26:04;;;;2018-01-12 13:26:36;;;;
/МР Центр/R40 Калужская область;R40-249191-RT-01;10.94.177.45;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-30 02:54:35;;;;2018-01-12 13:26:37;;;;
/МР Центр/R40 Калужская область;R40-249201-RT-01;10.94.177.47;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-31 02:58:34;;;;2018-01-12 13:26:37;;;;
/МР Центр/R40 Калужская область;R40-249274-RT-01;10.94.177.53;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-30 02:54:36;;;;2018-01-12 13:26:38;;;;
/МР Северо-Запад/R78 Санкт-Петербург и Лен.область;R78-188370-RT-01;10.47.177.210;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 02:49:34;;;;2018-01-27 15:46:19;;;;
/МР Северо-Запад/R78 Санкт-Петербург и Лен.область;R78-188378-RT-01;10.47.177.211;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 02:56:34;;;;2018-01-27 15:46:20;;;;
/МР Волга-1/R18 Удмуртская Республика;R18-427430-RT-01;10.40.175.64;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-01 02:48:04;;;;2018-01-27 15:46:21;;;;
/МР Волга-2/R56 Оренбургская область;R56-461503-RT-01;10.26.177.33;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-01 02:48:34;;;;2018-01-27 15:46:21;;;;
/МР Центр/R33 Владимирская область;R33-601630-RT-01;10.88.177.65;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-01 02:48:34;;;;2018-01-27 15:46:22;;;;
/МР Центр/R33 Владимирская область;R33-601642-RT-01;10.88.177.68;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-01 02:49:04;;;;2018-01-27 15:46:23;;;;
/МР Центр/R33 Владимирская область;R33-601650-RT-01;10.88.175.62;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-01 02:49:05;;;;2018-01-27 15:46:23;;;;
/МР Центр/R33 Владимирская область;R33-601652-RT-01;10.88.177.71;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-01 02:49:04;;;;2018-01-27 15:46:24;;;;
/МР Центр/R33 Владимирская область;R33-601670-RT-01;10.88.177.75;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 02:50:05;;;;2018-01-27 15:46:26;;;;
/МР Москва/R50 Московская область;R50-142411-RT-01;10.100.178.78;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-01 02:49:34;;;;2018-01-27 15:54:49;;;;
/МР Северо-Запад/R78 Санкт-Петербург и Лен.область;R78-188362-RT-01;10.46.177.210;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-01 02:50:04;;;;2018-01-27 15:54:50;;;;
/МР Северо-Запад/R78 Санкт-Петербург и Лен.область;R78-188341-RT-01;10.46.177.205;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-01-27 15:54:53;;;;2018-01-27 15:54:50;;;;
/МР Москва/R50 Московская область;R50-141832-RT-01;10.101.177.128;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-01 02:50:04;;;;2018-01-27 15:54:51;;;;
/МР Москва/R50 Московская область;R50-141840-RT-01;10.100.177.126;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-01 02:50:33;;;;2018-01-27 15:54:52;;;;
/МР Москва/R50 Московская область;R50-142440-RT-01;10.101.177.155;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 02:50:35;;;;2018-01-27 16:00:32;;;;
/МР Южный/R34 Волгоградская область;R34-404032-RT-01;10.112.177.68;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-01 02:50:35;;;;2018-01-27 16:06:41;;;;
/МР Москва/R50 Московская область;R50-140010-RT-01;10.100.176.254;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 02:50:35;;;;2018-01-27 16:14:17;;;;
/МР Москва/R50 Московская область;R50-143907-RT-01;10.101.177.252;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-01 02:51:04;;;;2018-01-27 16:19:42;;;;
/МР Северо-Запад/R10 Республика Карелия;R10-185005-RT-01;10.53.177.4;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-01 02:52:04;;;;2018-01-23 00:43:53;;;;
/МР Северо-Запад/R29 Архангельская обл;R29-164262-RT-01;10.44.175.67;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-01 02:57:06;;;;2018-01-23 00:43:54;;;;
/МР Северо-Запад/R10 Республика Карелия;R10-185033-RT-01;10.53.177.14;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-01 03:07:34;;;;2018-01-23 00:43:56;;;;
/МР Северо-Запад/R10 Республика Карелия;R10-185035-RT-01;10.53.175.3;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 02:57:04;;;;2018-01-23 00:43:56;;;;
/МР Северо-Запад/R10 Республика Карелия;R10-186225-RT-01;10.53.177.22;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 02:57:34;;;;2018-01-23 00:43:57;;;;
/МР Северо-Запад/R10 Республика Карелия;R10-186610-RT-01;10.53.175.53;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 02:52:35;;;;2018-01-23 00:43:57;;;;
/МР Северо-Запад/R10 Республика Карелия;R10-186660-RT-01;10.53.177.34;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-01 03:03:17;;;;2018-01-23 00:43:57;;;;
/МР Северо-Запад/R10 Республика Карелия;R10-186910-RT-01;10.53.177.45;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-01 02:57:09;;;;2018-01-23 00:43:58;;;;
/МР Северо-Запад/R78 Санкт-Петербург и Лен.область;R78-188420-RT-01;10.47.177.215;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-01 03:03:34;;;;2018-01-23 00:44:00;;;;
/МР Северо-Запад/R78 Санкт-Петербург и Лен.область;R78-188442-RT-01;10.47.177.218;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 02:57:34;;;;2018-01-23 00:44:01;;;;
/МР Северо-Запад/R78 Санкт-Петербург и Лен.область;R78-188446-RT-01;10.47.177.219;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 02:52:34;;;;2018-01-23 00:44:01;;;;
/МР Северо-Запад/R78 Санкт-Петербург и Лен.область;R78-188477-RT-01;10.46.177.225;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-01 03:08:04;;;;2018-01-23 00:44:02;;;;
/МР Северо-Запад/R78 Санкт-Петербург и Лен.область;R78-188491-RT-01;10.47.177.35;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 02:58:04;;;;2018-01-23 00:44:02;;;;
/МР Северо-Запад/R78 Санкт-Петербург и Лен.область;R78-188502-RT-01;10.46.177.226;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-01 03:04:05;;;;2018-01-23 00:44:02;;;;
/МР Северо-Запад/R78 Санкт-Петербург и Лен.область;R78-188513-RT-01;10.47.177.228;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-01 02:52:34;;;;2018-01-23 00:44:03;;;;
/МР Северо-Запад/R78 Санкт-Петербург и Лен.область;R78-188518-RT-01;10.46.177.231;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 02:58:04;;;;2018-01-23 00:44:03;;;;
/МР Северо-Запад/R78 Санкт-Петербург и Лен.область;R78-188523-RT-01;10.46.177.232;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-01 02:53:04;;;;2018-01-23 00:44:04;;;;
/МР Северо-Запад/R78 Санкт-Петербург и Лен.область;R78-188524-RT-01;10.47.177.232;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 02:58:35;;;;2018-01-23 00:44:04;;;;
/МР Северо-Запад/R78 Санкт-Петербург и Лен.область;R78-188527-RT-01;10.47.177.233;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-01 03:04:34;;;;2018-01-23 00:44:04;;;;
/МР Сибирь/R55 Омская область;R55-644050-RT-01;10.66.177.34;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-03 03:17:39;;;;2018-05-21 11:35:34;;;;
/МР Сибирь/R55 Омская область;R55-644527-RT-01;10.66.177.79;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-03 03:18:24;;;;2018-05-21 11:35:34;;;;
/МР Москва/R50 Московская область;R50-142004-RT-01;10.100.177.138;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-03 03:18:38;;;;2018-05-21 12:08:29;;;;
/МР Москва/R50 Московская область;R50-142062-RT-01;10.101.177.141;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-03 03:19:10;;;;2018-05-21 12:08:34;;;;
/МР Москва/R50 Московская область;R50-141146-RT-01;10.100.177.75;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-03 03:20:09;;;;2018-05-21 12:14:23;;;;
/МР Южный/R23 Краснодарский край;R23-350051-1-RT-01;10.117.175.15;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 03:17:04;;;;2018-05-22 11:01:13;;;;
/МР Сибирь/R54 Новосибирская область;R54-632201-RT-01;10.64.177.50;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-22 12:04:18;;;;2018-05-22 12:04:12;;;;
/МР Сибирь/R54 Новосибирская область;R54-632732-RT-01;10.64.177.63;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 03:17:36;;;;2018-05-22 12:07:29;;;;
/МР Сибирь/R54 Новосибирская область;R54-630039-RT-01;10.64.177.13;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 03:18:07;;;;2018-05-22 12:26:03;;;;
/МР Центр/R40 Калужская область;R40-249300-RT-01;10.94.177.54;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-31 02:36:02;;;;2018-01-12 13:26:39;;;;
/МР Центр/R40 Калужская область;R40-249405-RT-01;10.94.177.60;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-30 02:55:06;;;;2018-01-12 13:26:40;;;;
/МР Северо-Запад/R39 Калининградская область;R39-238590-RT-01;10.48.177.44;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-31 02:28:34;;;;2018-01-12 15:50:06;;;;
/МР Северо-Запад/R39 Калининградская область;R39-238630-RT-01;10.48.177.50;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-30 02:50:35;;;;2018-01-12 15:50:07;;;;
/МР Северо-Запад/R39 Калининградская область;R39-238752-RT-01;10.48.177.51;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-31 02:30:48;;;;2018-01-12 15:50:08;;;;
/МР Южный/R23 Краснодарский край;R23-352181-RT-01;10.117.177.188;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-30 02:50:34;;;;2018-01-12 15:50:13;;;;
/МР Южный/R23 Краснодарский край;R23-352320-RT-01;10.116.177.219;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-30 02:51:22;;;;2018-01-12 15:50:17;;;;
/МР Южный/R23 Краснодарский край;R23-352436-RT-01;10.117.177.43;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-01-12 15:50:22;;;;2018-01-12 15:50:18;;;;
/МР Южный/R23 Краснодарский край;R23-352451-RT-01;10.116.177.240;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-31 02:42:57;;;;2018-01-12 15:50:18;;;;
/МР Южный/R23 Краснодарский край;R23-352668-RT-01;10.116.179.38;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-31 02:43:11;;;;2018-01-12 15:50:20;;;;
/МР Южный/R23 Краснодарский край;R23-352909-RT-01;10.116.177.68;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-01-28 02:48:04;;;;2018-01-12 15:50:21;;;;
/МР Южный/R23 Краснодарский край;R23-353288-RT-01;10.117.178.113;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-04-05 03:13:40;;;;2018-01-12 15:50:21;;;;
/МР Южный/R23 Краснодарский край;R23-353346-RT-01;10.116.178.125;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-30 02:51:36;;;;2018-01-12 15:50:26;;;;
/МР Южный/R23 Краснодарский край;R23-353427-RT-01;10.117.178.139;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-31 02:50:10;;;;2018-01-12 15:50:26;;;;
/МР Южный/R23 Краснодарский край;R23-353536-RT-01;10.116.178.158;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-30 02:51:36;;;;2018-01-12 15:50:27;;;;
/МР Южный/R23 Краснодарский край;R23-353582-RT-01;10.116.178.172;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-30 02:52:09;;;;2018-01-12 15:50:31;;;;
/МР Южный/R23 Краснодарский край;R23-353811-RT-01;10.117.178.219;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-31 02:50:44;;;;2018-01-12 15:50:34;;;;
/МР Южный/R23 Краснодарский край;R23-354202-RT-01;10.117.177.131;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-05-30 02:52:35;;;;2018-01-12 15:50:36;;;;
/МР Москва/R50 Московская область;R50-143904-RT-01;10.101.177.251;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-01 02:51:04;;;;2018-01-27 16:19:42;;;;
/МР Москва/R50 Московская область;R50-143909-RT-01;10.100.177.252;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 02:51:05;;;;2018-01-27 16:19:42;;;;
/МР Волга-1/R18 Удмуртская Республика;R18-427432-RT-01;10.40.177.25;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-01 02:51:34;;;;2018-01-27 16:19:43;;;;
/МР Волга-1/R18 Удмуртская Республика;R18-427434-RT-01;10.40.177.27;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:59:04;;;;2018-01-27 16:19:44;;;;
/МР Волга-1/R18 Удмуртская Республика;R18-427437-RT-01;10.40.177.240;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 03:04:35;;;;2018-01-27 16:19:44;;;;
/МР Волга-1/R18 Удмуртская Республика;R18-427433-RT-01;10.40.177.55;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:59:34;;;;2018-01-27 16:19:45;;;;
/МР Волга-2/R56 Оренбургская область;R56-461035-RT-01;10.26.177.19;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 03:05:38;;;;2018-01-27 16:19:46;;;;
/МР Волга-2/R56 Оренбургская область;R56-461262-RT-01;10.26.177.116;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 03:05:35;;;;2018-01-27 16:19:46;;;;
/МР Волга-2/R56 Оренбургская область;R56-461504-RT-01;10.27.177.33;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-04 02:59:35;;;;2018-01-27 16:19:46;;;;
/МР Волга-2/R56 Оренбургская область;R56-462291-RT-01;10.27.177.232;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-01-27 16:19:56;;;;2018-01-27 16:19:50;;;;
/МР Волга-2/R56 Оренбургская область;R56-462402-RT-01;10.27.177.54;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 03:02:43;;;;2018-01-27 16:19:51;;;;
/МР Волга-2/R56 Оренбургская область;R56-462412-RT-01;10.27.177.56;BM-S421-1-V;Router;VRP5.160 v2.8.20sp;;Bulat;UTC+00:00 Monrovia, Reykjavik;2018-06-02 03:06:05;;;;2018-01-27 16:19:52;;;;
